grid,depth_min,depth_max,5.95,6.05,6.15,6.25,6.35,6.45,6.55,6.65,6.75,6.85,6.95,7.05,7.15,7.25,7.35,7.45,7.55,7.65,7.75,7.85,7.95,8.05,8.15,8.25,8.35,8.45,8.55,8.65,8.75,8.85,8.95
00,0.0,70.0,0.007155760945586825,0.00573811534555163,0.0046061195925309285,0.0037000969248555454,0.0029723778954857125,0.0023877569512559473,0.0019188766320191448,0.0015438208885610388,0.001244598247826696,0.00100042636283996,0.0008126751734544824,0.0006622865570735239,0.0005391938310197132,0.000437330692556157,0.00035273900758297805,0.0002816524463712406,0.00022145298188459926,0.00016864394937595568,0.00012252903721230048,8.256067311595159e-05,5.236449377723411e-05,3.60142623707335e-05,2.620881388083316e-05,1.8684080458859884e-05,1.2354987844590942e-05,7.1306351371480205e-06,3.308576036623728e-06,1.1080111451614918e-06,2.345962696635051e-07,2.6434498584122417e-08,1.2630735019509067e-09
01,0.0,70.0,0.030111340778484427,0.02306727065914139,0.017721000274154852,0.013712920829226831,0.01070070530081556,0.008393075987877927,0.006597251697171768,0.005194613219530265,0.004100158369355223,0.0032409919565085615,0.0025749618491529044,0.002047807733482256,0.0016218748031894038,0.0012719192484048772,0.0009811701245757071,0.0007330076828096499,0.0005202438285334045,0.0003427838770391015,0.00019761223733760064,0.00010190610893786252,5.736061511771344e-05,4.1596025809434565e-05,3.075168231624295e-05,2.1529839750864836e-05,1.3724701217118485e-05,7.579348641729452e-06,3.381206441065343e-06,1.1080897308425005e-06,2.33705414956009e-07,2.638297327435707e-08,1.2623747226273814e-09
0200,0.0,70.0,0.017459753039996792,0.01398763672112254,0.011218997350966332,0.009005244054562253,0.007227395773125936,0.005798717860835836,0.004653287004596951,0.0037376165439829234,0.003007786933005269,0.0024266504264186307,0.0019664088313302024,0.0015974957737393063,0.0012968103553471057,0.0010493672956662248,0.0008469799179576684,0.0006809346506132836,0.0005422754763318805,0.0004243172384404061,0.0003228508663697628,0.00023527638987342809,0.00016157359094426624,0.0001078609848609535,7.254008029953148e-05,5.134546665884261e-05,3.8000687331241634e-05,2.8818256624295775e-05,2.2086782767295736e-05,1.6687273466219712e-05,1.228445545727715e-05,8.91793781606194e-06,1.787554434904352e-05
02010,0.0,70.0,0.015059557287029571,0.012072592961186719,0.009690106289446538,0.007784455606861281,0.0062534109451161226,0.005022530994219099,0.0040354107288516515,0.003246235688890314,0.002617268933774617,0.0021176584538380307,0.0017207022028331033,0.0014021832634406827,0.0011421907476237819,0.0009276036018963996,0.0007511443443618752,0.0006048962355486497,0.0004807982559211923,0.0003729854715080039,0.00027817364794976697,0.00019584740437686568,0.00012756794869722083,7.462345071500096e-05,3.8037583048449956e-05,1.698276384371685e-05,6.7132812557301755e-06,2.3882164539512507e-06,6.857094270637215e-07,1.5323655960669566e-07,2.379002272599685e-08,2.133061645083722e-09,8.576107048865142e-11
02011,0.0,70.0,0.015272953631024206,0.01225475068226981,0.00984508336511921,0.007915755079244333,0.006364109629502926,0.005115430577451925,0.004112996662705066,0.003310717321118068,0.0026707622124436258,0.002162082420000229,0.0017577794918198436,0.0014334647444503687,0.0011690433239839623,0.00095140199584338,0.0007733815164633037,0.0006270659870097246,0.0005040138311405349,0.0003974638151260333,0.0003026501640696565,0.000217423789105936,0.00014281759478146954,8.098766481598739e-05,3.856068245264336e-05,1.6327712124721538e-05,6.093291188086037e-06,2.165976391972249e-06,7.03117503082524e-07,1.7489356929271394e-07,2.8153431707399118e-08,2.4099356287427155e-09,8.984440588451935e-11
020120,0.0,70.0,0.005235611444615852,0.004194314414447846,0.003364155933817222,0.002700391522454121,0.002167290050738436,0.0017388624563645363,0.0013953571682084316,0.001120752565857013,0.000901905176681733,0.0007280719113049795,0.0005899748093164386,0.00047926220496567745,0.0003890341122088637,0.00031480932668321644,0.00025416742212646087,0.00020451492945244647,0.00016316737509792386,0.0001281208340689986,9.813396954532172e-05,7.277554521528027e-05,5.22607196762232e-05,3.67190428446173e-05,2.541464632442595e-05,1.7190042080072093e-05,1.13810934347327e-05,7.340545444701384e-06,4.418980087718e-06,2.309416361146988e-06,9.847763313971232e-07,3.254502877307421e-07,9.82384243000139e-08
020121,0.0,70.0,0.022932447872367524,0.01837918325444715,0.014746007565849631,0.011839088957530126,0.009502440037377522,0.007622617552279034,0.006113713379949957,0.004905991703365097,0.00394227239690089,0.0031763076691730084,0.002566841564374509,0.0020782903500255762,0.0016807506796834135,0.0013550255980596853,0.0010916441459873593,0.0008804969945240848,0.0007107248410089153,0.0005736467410913888,0.00046237412320875254,0.0003713343052682222,0.0002961492025814722,0.00023333628232118138,0.0001803137476117092,0.00013536735436645394,9.854099850205648e-05,6.946445070460687e-05,4.7130544162141885e-05,3.0609414388543605e-05,1.924089596539157e-05,1.2103125162809449e-05,2.042506281262223e-05
020122,0.0,70.0,0.08023635808253726,0.06415593310928376,0.05135241296045841,0.041129862780968224,0.03293100866049481,0.026349340693438802,0.021077747985155763,0.01686682463764821,0.013512755201911027,0.010851656920785551,0.008737335234671897,0.0070450874705205,0.0056705429793242074,0.004546299580361644,0.0036386699749592975,0.002912462071469272,0.0023305050267227847,0.0018634209654728644,0.0014881759823449933,0.0011865560963165264,0.0009443626986126153,0.0007501746492045401,0.0005946075899514173,0.00046981726098942243,0.00037547972818723616,0.00030848328464536806,0.00025872245741088176,0.0002141274506123876,0.00017179827950969287,0.00013663770011787695,0.00040894243224042756
020123,0.0,70.0,0.029483238247895543,0.02357353181089083,0.018868392557745514,0.015111759837790669,0.012098787278022103,0.009680331179255373,0.007743120610661872,0.006195795461864952,0.004963291434673598,0.003985326203053265,0.0032083541374333838,0.0025864907332683374,0.002081380531472399,0.0016682036261593874,0.0013346187632120713,0.0010676856395422198,0.0008537541707893714,0.0006820157473658584,0.0005440576341615603,0.00043318710861809436,0.0003442084160557665,0.0002729319991774782,0.00021590614796122495,0.00017023349653066779,0.0001359044635728884,0.00011199901782343173,9.484257808027359e-05,7.963030390415328e-05,6.49041695597549e-05,5.253018387834239e-05,0.00018557846190371728
